date;knn_class_literal;knn_result;knn_score;title;url
11/02/2020; ;-1;1.42;La recuperación de las consultas médicas presenciales y el rechazo al impuesto al azúcar marcarán el Pleno de las Cortes de Castilla y León;https://www.eldiario.es/castilla-y-leon/recuperacion-consultas-medicas-presenciales-rechazo-impuesto-azucar-marcaran-pleno-cortes-castilla-leon_1_6381525.html
11/03/2020; ;-1;1.00;Los hosteleros de Castilla y León exigen ayudas ante el cierre y una reapertura segura que garantice la campaña de Navidad;https://www.eldiario.es/castilla-y-leon/hosteleros-castilla-leon-exigen-e-junta-ayudas-cierre-locales-reapertura-segura-garantice-campana-navidad_1_6384024.html
11/03/2020;feminism;4;1.24;"Castilla y León defiende la consulta telefónica como un ""verdadero acto médico"" entre las críticas de la oposición";https://www.eldiario.es/castilla-y-leon/castilla-leon-defiende-consulta-telefonica-verdadero-acto-medico-criticas-oposicion_1_6384773.html
11/03/2020; ;-1;1.41;El consejero de Agricultura de Castilla y León dice que el comunismo daña más que el azúcar;https://www.eldiario.es/castilla-y-leon/consejero-agricultura-castilla-leon-dice-comunismo-dana-azucar_1_6383831.html
11/03/2020; ;-1;1.64;"La consejera de Sanidad de Castilla y León prevé que noviembre será ""terrible"" por la COVID-19";https://www.eldiario.es/castilla-y-leon/consejera-sanidad-castilla-leon-preve-noviembre-sera-terrible-covid-19_1_6382933.html
11/03/2020; ;-1;1.79;Castilla y León cierra la hostelería y los centros comerciales desde el viernes;https://elpais.com/sociedad/2020-11-03/castilla-y-leon-cierra-la-hosteleria-y-los-centros-comerciales-desde-el-viernes.html
11/03/2020; ;-1;2.03;Castilla y León cierra los restaurantes, los centros comerciales y aísla las residencias;https://www.eldiario.es/sociedad/castilla-y-leon-cierra-los-restaurantes-los-centros-comerciales-y-aisla-las-residencias_1_6383156.html
11/03/2020; ;-1;2.03;Castilla y León cierra los restaurantes, los centros comerciales y aísla las residencias;https://www.eldiario.es/sociedad/castilla-y-leon-cierra-los-restaurantes-los-centros-comerciales-y-aisla-las-residencias_1_6382927.html
11/03/2020; ;-1;2.03;Castilla y León cierra los restaurantes, los centros comerciales y aísla las residencias;https://www.eldiario.es/sociedad/castilla-y-leon-cierra-los-restaurantes-los-centros-comerciales-y-aisla-las-residencias_1_6383122.html
11/03/2020;institutions;10;2.10;El cierre de la hostelería avanza ante el rechazo a confinar en casa;https://elpais.com/sociedad/2020-11-03/el-cierre-de-la-hosteleria-avanza-ante-el-rechazo-a-confinar-en-casa.html
11/03/2020; ;-1;2.19;Castilla y León cierra los restaurantes y suspende las visitas a las residencias;https://www.eldiario.es/sociedad/castilla-y-leon-cierra-los-restaurantes-y-suspende-las-visitas-a-las-residencias_1_6382817.html
11/03/2020; ;-1;2.19;Castilla y León cierra los restaurantes y suspende las visitas a las residencias;https://www.eldiario.es/sociedad/castilla-y-leon-cierra-los-restaurantes-y-suspende-las-visitas-a-las-residencias_1_6382867.html
11/03/2020; ;-1;2.34;Castilla y León cierra la hostelería y los centros comerciales y suspende las visitas a residencias desde el viernes;https://www.eldiario.es/castilla-y-leon/presidente-castilla-leon-anunciara-cierre-hosteleria-retrasara-confinamiento-pesar-comunidad-dobla-incidencia-asturias_1_6382416.html
11/03/2020; ;-1;4.28;Castilla y León registra el número más alto de muertes, con 31 fallecidos, desde que empezó la segunda ola de la COVID-19;https://www.eldiario.es/castilla-y-leon/castilla-leon-registra-numero-alto-muertes-31-fallecidos-empezo-segunda-ola-covid-19_1_6383358.html
11/04/2020;poor;6;0.54;El Corte Inglés aplicará un ERTE en Asturias, Cataluña y Castilla y León, afectadas por el cierre de comercio;https://www.eldiario.es/economia/el-corte-ingles-aplicara-un-erte-en-asturias-cataluna-y-castilla-y-leon-afectadas-por-el-cierre-de-comercio_1_6388117.html
11/04/2020;poor;6;0.60;El Corte Inglés anuncia un ERTE por el cierre de centros comerciales en Cataluña, Asturias y Castilla y León;https://www.eldiario.es/economia/el-corte-ingles-anuncia-un-erte-por-el-cierre-de-centros-comerciales-en-cataluna-asturias-y-castilla-y-leon_1_6388106.html
11/04/2020;poor;6;0.64;"Los sindicatos de Sanidad de Castilla y León califican de ""atropello"" a sus derechos intentar modificar el Estatuto Jurídico en plena pandemia";https://www.eldiario.es/castilla-y-leon/sociedad/sindicatos-sanidad-castilla-leon-califican-atropello-derechos-modificar-estatuto-juridico-plena-pandemia_1_6386949.html
11/04/2020;environment;8;0.71;Vecinos y ecologistas piden a Castilla y León que se oponga a la central eólica de Valdeolea;https://www.eldiario.es/cantabria/vecinos-ecologistas-piden-castilla-leon-oponga-central-eolica-valdeolea_1_6387418.html
11/04/2020;poor;6;0.90;"La patronal de centros comerciales traslada a la Junta de Castilla y León su ""malestar"" por el cierre ""discriminatorio e injustificado""";https://www.eldiario.es/castilla-y-leon/economia/patronal-centros-comerciales-traslada-junta-castilla-leon-malestar-cierre-discriminatorio-e-injustificado_1_6386938.html
11/04/2020; ;-1;1.23;Aprobado un techo de gasto de 10.980,30 millones para Castilla y León con el voto en contra de PSOE, Podemos y Vox;https://www.eldiario.es/castilla-y-leon/economia/aprobado-techo-gasto-10-980-30-millones-2021-voto-psoe-vox_1_6386766.html
11/04/2020; ;-1;1.36;"El PSOE de Castilla y León se suma al rechazo del IVA a las bebidas azucaradas y cree que la campaña de 'el azúcar mata' es ""poco afortunada""";https://www.eldiario.es/castilla-y-leon/politica/psoe-suma-rechazo-iva-bebidas-azucaradas-cree-campana-azucar-mata-afortunada_1_6386783.html
11/04/2020; ;-1;1.56;Castilla y León registra 1.484 casos nuevos de COVID-19 y 27 muertos más en los hospitales;https://www.eldiario.es/castilla-y-leon/castilla-leon-registra-1-484-casos-nuevos-covid-19-27-muertos-hospitales_1_6386517.html
11/04/2020; ;-1;1.87;Castilla y León reitera en el Consejo Interterritorial que el Gobierno permita los confinamientos domiciliarios;https://www.eldiario.es/castilla-y-leon/castilla-leon-reitera-consejo-interterritorial-gobierno-permita-confinamientos-domiciliarios_1_6387800.html
11/04/2020; ;-1;4.23;"La Junta de Castilla y León declara el nivel de alerta 4 con ""transmisión no controlada y sostenida que excede las capacidades del sistema sanitario""";https://www.eldiario.es/castilla-y-leon/junta-castilla-leon-declara-nivel-alerta-4-transmision-no-controlada-sostenida-excede-capacidades-sistema-sanitario_1_6385628.html
11/05/2020;poor;6;0.76;La plataforma TaskRabbit, filial de Ikea, llega a Madrid, Castilla y León, Castilla-La Mancha y Extremadura;https://www.eldiario.es/economia/la-plataforma-taskrabbit-filial-de-ikea-llega-a-madrid-castilla-y-leon-castilla-la-mancha-y-extremadura_1_6389820.html
11/05/2020;poor;6;0.95;"La hostelería de Castilla y León clama por ayudas directas, ya que ""no son el problema, sino la solución""";https://www.eldiario.es/economia/la-hosteleria-de-castilla-y-leon-clama-por-ayudas-directas-ya-que-no-son-el-problema-sino-la-solucion_1_6390113.html
11/05/2020; ;-1;1.08;VÍDEO | Unos 800 hosteleros se manifiestan ante las Cortes de Castilla y León por el cierre de bares y restaurantes;https://www.eldiario.es/castilla-y-leon/video-800-hosteleros-manifiestan-cortes-castilla-leon-cierre-bares-restaurantes_1_6389193.html
11/05/2020; ;-1;1.36;Castilla y León realizará cribados masivos en San Andrés del Rabanedo (León) este fin de semana;https://www.eldiario.es/castilla-y-leon/provincias/leon/castilla-leon-realizara-cribados-masivos-san-andres-rabandedo-leon-semana_1_6390728.html
11/05/2020; ;-1;1.55;"Las oposiciones de médicos de Familia provocan ""un agujero impresionante"" por la falta de especialistas en Castilla y León";https://www.eldiario.es/castilla-y-leon/sociedad/oposiciones-medicos-familia-provocan-agujero-impresionante-falta-especialistas-castilla-leon_1_6369413.html
11/05/2020; ;-1;1.72;La Junta de Castilla y León apuesta por la teleasistencia avanzada gratuita para garantizar igualdad en el acceso;https://www.eldiario.es/castilla-y-leon/sociedad/junta-castilla-leon-apuesta-teleasistencia-avanzada-gratuita-garantizar-igualdad-acceso_1_6390028.html
11/05/2020; ;-1;1.72;La Junta de Castilla y León apuesta por la teleasistencia avanzada gratuita para garantizar igualdad en el acceso;https://www.eldiario.es/castilla-y-leon/sociedad/junta-castilla-leon-apuesta-teleasistencia-avanzada-gratuita-garantizar-igualdad-acceso_1_6390028.html
11/05/2020; ;-1;1.92;"Igea avanza que prorrogará el toque de queda en Castilla y León y reconoce que algunas medidas ""se levantaron demasiado pronto""";https://www.eldiario.es/castilla-y-leon/igea-avanza-prorrogara-toque-queda-castilla-leon-reconoce-medidas-levantaron-pronto_1_6389931.html
11/05/2020; ;-1;1.95;Castilla y León publica la situación de cada provincia en los indicadores marcados por el 'semáforo COVID';https://www.eldiario.es/castilla-y-leon/castilla-leon-publica-situacion-provincia-indicadores-marcados-semaforo-covid_1_6390801.html
11/05/2020; ;-1;2.98;Castilla y León vuelve a batir récord en la segunda ola con 39 muertos más por COVID-19;https://www.eldiario.es/castilla-y-leon/castilla-leon-vuelve-batir-record-segunda-ola-39-muertos-covid-19_1_6390010.html
11/05/2020; ;-1;3.82;Castilla y León anota un nuevo récord de decesos diarios en hospitales con 35;https://www.eldiario.es/sociedad/castilla-y-leon-anota-un-nuevo-record-de-decesos-diarios-en-hospitales-con-35_1_6390090.html
11/06/2020;poor;6;0.69;Sanidad de Castilla y León negociará las medidas laborales para hacer frente a la pandemia con sindicatos;https://www.eldiario.es/castilla-y-leon/sociedad/sanidad-castilla-leon-negociara-medidas-laborales-frente-pandemia-sindicatos_1_6393594.html
11/06/2020;press;7;0.90;La Junta de Castilla y León convoca el concurso para adjudicar 138 licencias de radio;https://www.eldiario.es/castilla-y-leon/junta-castilla-leon-convoca-concurso-adjudicar-138-licencias-radio_1_6391961.html
11/06/2020;environment;8;0.92;La caza pierde balas;https://elpais.com/espana/2020-11-06/la-caza-pierde-balas.html
11/06/2020;culture;1;1.08;Just Eat España anuncia ayudas para restaurantes de Asturias, Castilla y León, Galicia, Murcia y País Vasco;https://www.eldiario.es/economia/just-eat-espana-anuncia-ayudas-para-restaurantes-de-asturias-castilla-y-leon-galicia-murcia-y-pais-vasco_1_6392268.html
11/06/2020;feminism;4;1.20;El Ejército duplica desde este viernes sus efectivos para asumir por completo las tareas de rastreo en Castilla y León;https://www.eldiario.es/castilla-y-leon/ejercito-duplica-hoy-efectivos-asumir-completo-tareas-rastreo-castilla-leon_1_6391708.html
11/06/2020;feminism;4;1.25;La Justicia no ratifica una de las medidas de la Junta de Castilla y León y permite las visitas y las salidas de residencias de ancianos;https://www.eldiario.es/castilla-y-leon/tribunales/justicia-no-ratifica-medidas-junta-castilla-leon-permite-visitas-residencias-ancianos_1_6393976.html
11/06/2020;culture;1;1.44;GUÍA | Qué se puede hacer y qué no en Castilla y León con el nivel de alerta 4 por la COVID-19;https://www.eldiario.es/castilla-y-leon/guia-no-castilla-leon-nivel-alerta-4-covid-19_1_6393254.html
11/06/2020;institutions;10;2.21;Castilla y León, sin hostelería y centros comerciales desde medianoche;https://www.eldiario.es/sociedad/castilla-y-leon-sin-hosteleria-y-centros-comerciales-desde-medianoche_1_6392466.html
11/06/2020; ;-1;2.23;Castilla y León vuelve a superar su récord de contagios con 2.198 positivos nuevos;https://www.eldiario.es/castilla-y-leon/castilla-leon-vuelve-superar-record-contagios-2-198-positivos-nuevos_1_6392514.html
11/06/2020; ;-1;2.49;Otro récord de casos en Castilla y León con 2.198 en 24 horas y 32 decesos;https://www.eldiario.es/sociedad/otro-record-de-casos-en-castilla-y-leon-con-2-198-en-24-horas-y-32-decesos_1_6392810.html
11/07/2020; ;-1;1.34;"El PSOE critica el traslado de médicos del Hospital de Salamanca, uno de los centros ""más saturados"" de Castilla y León";https://www.eldiario.es/castilla-y-leon/provincias/salamanca/psoe-critica-traslado-medicos-hospital-salamanca-centros-saturados-cyl_1_6395245.html
11/07/2020; ;-1;1.88;Castilla y León empieza los test masivos para tratar de frenar los contagios;https://www.eldiario.es/sociedad/castilla-y-leon-empieza-los-test-masivos-para-tratar-de-frenar-los-contagios_1_6394835.html
11/07/2020; ;-1;2.43;Castilla y León supera los 100.000 casos de COVID-19 y registra 39 muertos más;https://www.eldiario.es/castilla-y-leon/castilla-leon-registra-39-muertos-covid-19-detecta-2-237-casos-nuevos_1_6394675.html
11/07/2020; ;-1;3.82;Empresa Familiar de Castilla y León pide un comité de expertos en economía y que se anuncien ayudas;https://www.eldiario.es/castilla-y-leon/economia/empresa-familiar-castilla-leon-pide-comite-expertos-economia-anuncien-ayudas_1_6394551.html
11/07/2020; ;-1;4.22;Una residencia de la Junta de Castilla y León en Valladolid registra 58 residentes con coronavirus en una semana;https://www.eldiario.es/castilla-y-leon/provincias/valladolid/residencia-junta-castilla-leon-valladolid-registra-58-residentes-coronavirus-semana_1_6394458.html
11/07/2020; ;-1;4.25;Nuevas restricciones y récord de contagios en Castilla y León y Comunidad Valenciana;https://www.eldiario.es/sociedad/nuevas-restricciones-y-record-de-contagios-en-castilla-y-leon-y-comunidad-valenciana_1_6395322.html
11/07/2020; ;-1;4.25;Nuevas restricciones y récord de contagios en Castilla y León y Comunidad Valenciana;https://www.eldiario.es/sociedad/nuevas-restricciones-y-record-de-contagios-en-castilla-y-leon-y-comunidad-valenciana_1_6395070.html
11/07/2020; ;-1;4.25;Nuevas restricciones y récord de contagios en Castilla y León y Comunidad Valenciana;https://www.eldiario.es/sociedad/nuevas-restricciones-y-record-de-contagios-en-castilla-y-leon-y-comunidad-valenciana_1_6395078.html
11/07/2020; ;-1;4.29;Castilla y León alcanza nuevo récord de contagios con 2.237 casos;https://www.eldiario.es/sociedad/castilla-y-leon-alcanza-nuevo-record-de-contagios-con-2-237-casos_1_6394960.html
11/07/2020; ;-1;4.29;Castilla y León alcanza nuevo récord de contagios con 2.237 casos;https://www.eldiario.es/sociedad/castilla-y-leon-alcanza-nuevo-record-de-contagios-con-2-237-casos_1_6394798.html
11/07/2020; ;-1;4.29;Castilla y León alcanza nuevo récord de contagios con 2.237 casos;https://www.eldiario.es/sociedad/castilla-y-leon-alcanza-nuevo-record-de-contagios-con-2-237-casos_1_6395318.html
11/08/2020;poor;6;0.71;El teletrabajo da alas a la España vaciada;https://elpais.com/economia/2020-11-08/el-teletrabajo-da-alas-a-la-espana-vaciada.html
11/08/2020; ;-1;1.48;La fallida agenda contra la Castilla y León vacía: la Comunidad pierde en 10 años la población equivalente a la provincia de Palencia, Ávila o Segovia;https://www.eldiario.es/castilla-y-leon/sociedad/fallida-agenda-castilla-leon-vacia-comunidad-pierde-10-anos-poblacion-equivalente-provincia-palencia-avila-segovia_1_6382928.html
11/08/2020;culture;1;1.55;Castilla y León prorroga el cierre territorial hasta el 23 de noviembre;https://www.eldiario.es/castilla-y-leon/castilla-leon-prorroga-cierre-territorial-23-noviembre_1_6396355.html
11/08/2020; ;-1;2.12;Castilla y León reduce los contagios hasta 1.444  y los fallecidos a 29;https://www.eldiario.es/sociedad/castilla-y-leon-reduce-los-contagios-hasta-1-444-y-los-fallecidos-a-29_1_6396297.html
11/08/2020; ;-1;2.26;Castilla y León prorroga al confinamiento perimetral hasta el día 23;https://www.eldiario.es/sociedad/castilla-y-leon-prorroga-al-confinamiento-perimetral-hasta-el-dia-23_1_6396721.html
11/08/2020; ;-1;2.26;Castilla y León prorroga al confinamiento perimetral hasta el día 23;https://www.eldiario.es/sociedad/castilla-y-leon-prorroga-al-confinamiento-perimetral-hasta-el-dia-23_1_6396579.html
11/08/2020; ;-1;2.26;Castilla y León prorroga al confinamiento perimetral hasta el día 23;https://www.eldiario.es/sociedad/castilla-y-leon-prorroga-al-confinamiento-perimetral-hasta-el-dia-23_1_6396511.html
11/08/2020; ;-1;2.26;Castilla y León prorroga al confinamiento perimetral hasta el día 23;https://www.eldiario.es/sociedad/castilla-y-leon-prorroga-al-confinamiento-perimetral-hasta-el-dia-23_1_6396354.html
11/08/2020; ;-1;2.26;Castilla y León prorroga al confinamiento perimetral hasta el día 23;https://www.eldiario.es/sociedad/castilla-y-leon-prorroga-al-confinamiento-perimetral-hasta-el-dia-23_1_6396684.html
11/08/2020; ;-1;3.51;Castilla y León registra 30 muertos más con COVID-19 y notifica 1.444 casos nuevos;https://www.eldiario.es/castilla-y-leon/castilla-leon-registra-30-muertos-covid-19-notifica-1-444-casos-nuevos_1_6396151.html
